13660|2117|947|22427
13670|2159|954|22141
13680|2228|953|22127
13690|2166|964|22314
13700|2122|962|22257
13710|2171|966|22676
13720|2194|969|22424
13730|2132|955|22266
13740|2150|960|22322
13750|2141|948|22359
13760|2135|951|22430
13770|2233|969|22437
13780|2137|966|22474
13790|2140|953|22460
13800|2153|951|22554
13810|2145|975|22618
13820|2188|964|22591
13830|2175|972|22546
13840|2152|982|22761
13850|2147|969|23036
13860|2159|966|23319
13870|2198|1006|22769
13880|2195|980|22880
13890|2158|983|22912
13900|2155|973|23019
13910|2158|967|23118
13920|2189|1040|23161
13930|3386|977|22883
13940|2254|968|22896
13950|2172|963|23022
13960|2200|983|23336
13970|2223|976|23168
13980|2279|988|23122
13990|2250|965|23332
14000|2261|969|23239
14010|3623|1241|23607
14020|2400|980|23182
14030|2180|989|23266
14040|2175|989|23461
14050|2202|1001|24905
14060|2412|1015|23462
14070|2196|989|23390
14080|2212|991|23686
14090|2192|973|23490
14100|2254|1007|23789
14110|2228|1005|23863
14120|2214|992|23650
14130|2202|1027|23891
14140|2192|995|23818
14150|2229|1042|23946
14160|2239|1001|23882
14170|2237|1025|24011
14180|2203|979|23740
14190|2286|1002|23935
14200|2238|1016|23983
14210|2218|982|23885
14220|2208|1003|24059
14230|2212|997|24711
14240|2818|1041|24434
14250|2262|1059|24098
14260|2216|1041|24134
14270|2218|1002|24138
14280|2215|993|24447
14290|2375|1027|28379
14300|2222|1013|24178
14310|2233|1033|24209
14320|2225|1009|24427
14330|2282|1005|24724
14340|2265|1008|24379
14350|2229|1009|24540
14360|2246|1017|24423
14370|2239|994|24604
14380|2239|1020|24623
14390|2238|1021|24616
14400|2272|1003|24465
14410|2311|1014|24581
14420|2415|1323|24654
14430|2268|1017|24575
14440|2266|1018|24665
14450|2250|1008|24653
14460|2253|1012|24684
14470|2260|1012|24873
14480|2253|1000|24782
14490|2254|1015|24796
14500|2262|1019|24812
14510|2257|1014|25079
14520|2288|1033|24924
14530|2525|1016|25075
14540|2259|1069|25012
14550|2257|1030|25192
14560|2291|1048|25271
14570|2263|1024|25567
14580|2266|1025|25126
14590|2265|1022|25426
14600|3545|1021|25520
14610|2338|1052|25342
14620|2285|1011|25221
14630|2272|1134|25510
14640|2269|1025|25517
14650|2316|1032|25546
14660|2280|1038|25375
14670|2287|1030|25481
14680|2279|1031|25434
14690|2293|1027|25526
14700|2310|1034|25434
14710|2313|1034|25466
14720|2291|1039|25638
14730|2298|1035|25683
14740|2297|1042|25693
14750|2301|1044|25641
14760|2297|1086|26020
14770|2383|1067|29690
14780|2328|1041|26231
14790|2303|1036|25857
14800|2302|1030|26116
14810|2309|1037|25929
14820|2323|1038|26148
14830|2465|1101|25935
14840|2331|1047|26076
14850|2313|1072|26085
14860|2312|1045|26211
14870|2365|1033|26199
14880|2318|1049|26322
14890|2314|1042|26155
14900|2322|1044|26325
14910|2362|1060|26222
14920|2327|1063|26425
14930|2324|1049|26345
14940|2335|1063|26925
14950|2386|1062|26406
14960|2332|1052|26457
14970|2335|1041|26360
14980|2339|1047|26380
14990|2369|1060|26592
15000|2400|1058|26474
15010|2371|1061|26583
15020|2341|1066|26530
15030|2354|1062|26708
15040|2383|1047|26649
15050|2347|1035|26866
15060|2345|1055|26768
15070|2358|1045|27250
15080|2374|1079|26910
15090|2358|1068|27036
15100|2353|1078|26929
15110|2378|1087|40778
15120|2407|1075|26894
15130|2364|1060|26959
15140|2372|1075|27047
15150|2359|1071|27185
15160|2403|1058|27207
15170|2362|1070|27098
15180|2367|1087|27208
15190|2368|1066|27295
15200|2407|1092|27494
15210|2370|1070|27315
15220|2377|1081|27517
15230|2371|1074|27530
15240|2416|1096|27650
15250|2384|1059|27470
15260|2382|1085|27665
15270|2376|1088|28806
15280|2437|1083|28231
15290|2381|1077|27586
15300|2380|1096|27720
15310|2393|1070|27891
15320|2430|1142|27921
15330|2422|1062|27733
15340|2434|1090|27760
15350|2417|1076|27943
15360|2459|1081|28309
15370|2420|1088|27942
15380|2436|1084|28011
15390|2401|1076|28168
15400|2488|1086|28333
15410|2407|1090|28068
15420|2424|1092|28516
15430|2430|1087|29403
15440|2443|1085|28296
15450|2431|1083|28152
15460|2413|1073|28196
15470|2412|1130|28355
15480|2505|1123|28521
15490|2441|1094|28847
15500|2419|1101|28371
15510|2436|1107|28989
15520|2513|1099|28598
15530|2438|1069|28459
15540|2434|1102|28465
15550|2428|1092|28824
15560|2455|1074|28788
15570|2440|1099|28615
15580|2436|1092|28601
15590|2472|1093|28990
15600|2433|1097|28883
15610|2449|1140|28777
15620|2463|1090|28740
15630|2441|1111|28999
15640|2442|1141|29269
15650|2454|1100|28878
15660|2442|1087|28964
15670|2448|1118|29109
15680|2486|1091|29185
15690|2511|1102|29024
15700|2450|1098|29142
15710|2451|1113|29237
15720|2475|1131|29223
15730|2518|1119|29323
15740|2454|1113|29486
15750|2464|1094|29294
15760|2474|1101|29248
15770|2465|1126|29362
15780|2463|1113|29331
15790|2476|1101|29562
15800|2486|1121|29607
15810|2469|1112|29562
15820|2507|1112|29611
15830|2521|1185|29723
15840|2477|1118|29741
15850|2470|1094|29696
15860|2479|1104|29851
15870|2512|1136|29914
15880|2502|1116|29838
15890|2487|1111|29754
15900|2489|1113|31355
15910|2486|1109|30116
15920|2565|1109|29928
15930|2489|1158|29918
15940|2549|1122|30146
15950|2491|1121|29986
15960|2534|1129|30243
15970|2497|1133|30138
15980|2567|1136|30421
15990|2503|1126|30125
16000|2501|1117|30240
